,lien_http,note,Nb_votes,Nb_carnets,Titre,Temps,Niveau,eco,nb_part,ingrédients,recettes,recettes_nettoyees,cal_recette,cal_par_portion,tps_course_affichage,tps_marche_affichage,tps_velo_affichage,tps_course_min,tps_marche_min,tps_velo_min
668,https://www.marmiton.org/recettes/recette_chipas-galettes-du-paraguay_95259.aspx,0.0,0.0,23.0,Chipas (galettes du Paraguay),45 min,très facile,bon marché,40.0,"['400 g de farine de manioc', '120 g de saindoux ou beurre', '300 g de gruyère râpé', '1 sachet de levure chimique', '3 oeufs', '1/2 sel', 'Lait si la pate est trop sèche']","{'manioc': [400.0, 'g'], 'saindoux': [120.0, 'g'], 'levure chimique': [7.0, 'g'], 'oeuf': [3.0, 'unite'], 'sel': [1, 'unite'], 'lait': [1, 'unite']}","{'manioc': [400.0, 'g'], 'saindoux': [120.0, 'g'], 'levure chimique': [7.0, 'g'], 'oeuf': [3.0, 'unite'], 'sel': [1, 'unite'], 'lait': [1, 'unite']}",2164.75,54.11875,6 min,18 min,10 min,6,18,10
669,https://www.marmiton.org/recettes/recette_salade-mixte-saucisse-galette_55194.aspx,0.0,0.0,5.0,Salade mixte saucisse galette,10 min,très facile,bon marché,6.0,"['4 galettes de blé noir', '5 saucisses type knack', '1 salade verte', 'Beurre ou huile', 'Vinaigrette']","{'galette': [4.0, 'unite'], 'saucisse': [5.0, 'unite'], 'beurre': [1, 'unite'], 'vinaigrette': [1, 'unite']}","{'galette': [4.0, 'unite'], 'saucisse': [5.0, 'unite'], 'beurre': [1, 'unite'], 'vinaigrette': [1, 'unite']}",932.0,155.33333333333334,17 min,51 min,31 min,17,51,31
670,https://www.marmiton.org/recettes/recette_pragerplatzchen-sables-de-noel-meringues_43211.aspx,4.0,2.0,233.0,Pragerplätzchen (sablés de Noël meringués),35 min,Niveau moyen,bon marché,6.0,"['250 g de farine', '250 g de beurre', '3 oeufs', '200 g de sucre (poudre très fin voire sucre glace)', 'zeste de citron', 'Cannelle', 'Levure chimique', 'Raisins secs ou pépites de chocolat']","{'farine': [250.0, 'g'], 'beurre': [250.0, 'g'], 'oeuf': [3.0, 'unite'], 'sucre glace': [200.0, 'g'], 'citron': [1, 'unite'], 'cannelle': [1, 'unite'], 'levure chimique': [1, 'unite'], 'pépites de chocolat': [1, 'unite']}","{'farine': [250.0, 'g'], 'beurre': [250.0, 'g'], 'oeuf': [3.0, 'unite'], 'sucre glace': [200.0, 'g'], 'citron': [1, 'unite'], 'cannelle': [1, 'unite'], 'levure chimique': [1, 'unite'], 'pépites de chocolat': [1, 'unite']}",3886.6210000000005,647.7701666666668,1h11,3h35,2h9,71,215,129
671,https://www.marmiton.org/recettes/recette_biscuit-anglais-de-noel-simplissime_26197.aspx,3.5,2.0,189.0,Biscuit anglais de Noël simplissime,1h15,très facile,bon marché,6.0,"['250 g de farine', '250 g de cassonade', '1/2 sachet de levure', '1/2 cuillère à café de sel fin', '1/2 cuillère à café de gingembre', '1/2 cuillère à café de muscade', '1 dl de lait', ""2 dl d'huile"", '4 oeufs', '100 g de raisins secs imbibés de moitié eau / moitié rhum', '50 g de noix hachées', '50 g de noisettes hachées', '3 tasses de carotte râpées']","{'farine': [250.0, 'g'], 'café': [10.0, 'g'], 'gingembre': [10.0, 'g'], 'café2': [10.0, 'g'], 'lait': [100.0, 'g'], 'oeuf': [4.0, 'unite'], 'raisins secs': [100.0, 'g'], 'noix': [50.0, 'g'], 'noisettes': [50.0, 'g'], 'carotte': [3.0, 'unite']}","{'farine': [250.0, 'g'], 'café': [10.0, 'g'], 'gingembre': [10.0, 'g'], 'café2': [10.0, 'g'], 'lait': [100.0, 'g'], 'oeuf': [4.0, 'unite'], 'raisins secs': [100.0, 'g'], 'noix': [50.0, 'g'], 'noisettes': [50.0, 'g'], 'carotte': [3.0, 'unite']}",2380.63,396.7716666666667,44 min,2h12,1h19,44,132,79
672,https://www.marmiton.org/recettes/recette_etoiles-de-noel-au-fromage_93606.aspx,0.0,0.0,161.0,Etoiles de Noël au fromage,21 min,très facile,bon marché,30.0,"['150 g de farine', '1 cuillère à café de sel', '75 g de beurre', '75 g de fromage râpé', '1 oeuf battu avec 1 cuil. à soupe de lait']","{'farine': [150.0, 'g'], 'café': [10.0, 'g'], 'beurre': [75.0, 'g'], 'lait': [1.0, 'unite']}","{'farine': [150.0, 'g'], 'café': [10.0, 'g'], 'beurre': [75.0, 'g'], 'lait': [1.0, 'unite']}",1234.9399999999998,41.16466666666666,4 min,13 min,8 min,4,13,8
673,https://www.marmiton.org/recettes/recette_volailles-aux-epices-de-noel_529687.aspx,0.0,0.0,0.0,Volailles aux épices de Noël,1h20,Niveau moyen,Coût moyen,4.0,"['1 poulet (entre 1,8 et 2 kg)', '3 oranges', '4 batonnets de cannelle', '2 étoiles de badiane', '5 clous de girofle', 'Huile', '1 cuillère à soupe de gingembre frais en purée', 'Sel et poivre', '1 demi litre de bouillon', '2 verres de mirin', '1 cuillère à soupe de miel', ""1 petite gousse d'ail écrasée"", '1 cuillère à café de gingembre écrasé en purée', 'Sel et poivre', '400 g de poitrine de porc hachée', '100 g de boeuf haché', ""3 gousses d'ail écrasées en purée"", '1 oignon coupé finement', '150 g de mie de pain', ""Zeste d'orange"", '1 cuillère à soupe de gingembre haché en purée', '1 cuillère à soupe de quatre-épices', '8 cl de mirin ou autre alcool type porto', '10 cl de lait', 'Sel et poivre']","{'poulet': [1.0, 'unite'], 'orange': [3.0, 'unite'], 'cannelle': [4.0, 'unite'], 'clous de girofle': [5.0, 'unite'], 'gingembre': [10.0, 'g'], 'poivre': [1, 'unite'], 'bouillon': [1.0, 'unite'], 'miel': [10.0, 'g'], 'ail': [1.0, 'unite'], 'gingembre2': [10.0, 'g'], 'poivre2': [1, 'unite'], 'porc': [400.0, 'g'], 'boeuf': [100.0, 'g'], 'purée': [3.0, 'unite'], 'oignon': [1.0, 'unite'], 'orange2': [1, 'unite'], 'porto': [80.0, 'g'], 'lait': [100.0, 'g']}","{'poulet': [1.0, 'unite'], 'orange': [3.0, 'unite'], 'cannelle': [4.0, 'unite'], 'clous de girofle': [5.0, 'unite'], 'gingembre': [10.0, 'g'], 'poivre': [1, 'unite'], 'bouillon': [1.0, 'unite'], 'miel': [10.0, 'g'], 'ail': [1.0, 'unite'], 'gingembre2': [10.0, 'g'], 'poivre2': [1, 'unite'], 'porc': [400.0, 'g'], 'boeuf': [100.0, 'g'], 'purée': [3.0, 'unite'], 'oignon': [1.0, 'unite'], 'orange2': [1, 'unite'], 'porto': [80.0, 'g'], 'lait': [100.0, 'g']}",3193.0600000000004,798.2650000000001,1h28,4h26,2h39,88,266,159
674,https://www.marmiton.org/recettes/recette_rennes-de-noel-en-chamallow_529715.aspx,0.0,0.0,0.0,Rennes de Noël en chamallow,20 min,facile,bon marché,10.0,"['10 chamallows', ""10 M&M's cacahuète Mini rouge"", '100 g de chocolat au lait', '10 Bretzels mini', '50 g de chocolat blanc', '20 g de chocolat noir']","{'chamallows': [10.0, 'unite'], 'chocolat au lait': [100.0, 'g'], 'bretzel': [10.0, 'unite'], 'chocolat': [50.0, 'g'], 'chocolat2': [20.0, 'g']}","{'chamallows': [10.0, 'unite'], 'chocolat au lait': [100.0, 'g'], 'bretzel': [10.0, 'unite'], 'chocolat': [50.0, 'g'], 'chocolat2': [20.0, 'g']}",5586.5,558.65,1h2,3h6,1h51,62,186,111
675,https://www.marmiton.org/recettes/recette_petits-nuages-blancs-de-noel_52482.aspx,0.0,0.0,51.0,Petits nuages blancs de Noël,50 min,Niveau moyen,bon marché,6.0,"[""200 g de cerneau de noix (ou à défaut, d'amandes)"", '3 oeufs (pour les blancs)', '150 g de sucre en poudre', '1 cuillère à café de rhum']","{'amandes': [200.0, 'g'], 'oeuf': [3.0, 'unite'], 'sucre': [150.0, 'g'], 'rhum': [10.0, 'g']}","{'amandes': [200.0, 'g'], 'oeuf': [3.0, 'unite'], 'sucre': [150.0, 'g'], 'rhum': [10.0, 'g']}",1984.3999999999999,330.7333333333333,36 min,1h50,1h6,36,110,66
676,https://www.marmiton.org/recettes/recette_truffes-choco-coco-special-noel_64933.aspx,0.0,0.0,124.0,Truffes choco-coco (spécial Noël),1h10,facile,Coût moyen,10.0,"['400 g de chocolat pâtissier fort en cacao', '100 g de beurre', '50 cl de crème fraîche épaisse', '200 g de noix de coco rapée', '50 g de sucre', ""1 jaune d'oeuf""]","{'chocolat': [400.0, 'g'], 'beurre': [100.0, 'g'], 'crème fraîche': [500.0, 'g'], 'noix de coco': [200.0, 'g'], 'sucre': [50.0, 'g'], 'oeuf': [1.0, 'unite']}","{'chocolat': [400.0, 'g'], 'beurre': [100.0, 'g'], 'crème fraîche': [500.0, 'g'], 'noix de coco': [200.0, 'g'], 'sucre': [50.0, 'g'], 'oeuf': [1.0, 'unite']}",5810.1,581.01,1h4,3h13,1h56,64,193,116
677,https://www.marmiton.org/recettes/recette_volailles-aux-epices-de-noel_529687.aspx,0.0,0.0,0.0,Volailles aux épices de Noël,1h20,Niveau moyen,Coût moyen,4.0,"['1 poulet (entre 1,8 et 2 kg)', '3 oranges', '4 batonnets de cannelle', '2 étoiles de badiane', '5 clous de girofle', 'Huile', '1 cuillère à soupe de gingembre frais en purée', 'Sel et poivre', '1 demi litre de bouillon', '2 verres de mirin', '1 cuillère à soupe de miel', ""1 petite gousse d'ail écrasée"", '1 cuillère à café de gingembre écrasé en purée', 'Sel et poivre', '400 g de poitrine de porc hachée', '100 g de boeuf haché', ""3 gousses d'ail écrasées en purée"", '1 oignon coupé finement', '150 g de mie de pain', ""Zeste d'orange"", '1 cuillère à soupe de gingembre haché en purée', '1 cuillère à soupe de quatre-épices', '8 cl de mirin ou autre alcool type porto', '10 cl de lait', 'Sel et poivre']","{'poulet': [1.0, 'unite'], 'orange': [3.0, 'unite'], 'cannelle': [4.0, 'unite'], 'clous de girofle': [5.0, 'unite'], 'gingembre': [10.0, 'g'], 'poivre': [1, 'unite'], 'bouillon': [1.0, 'unite'], 'miel': [10.0, 'g'], 'ail': [1.0, 'unite'], 'gingembre2': [10.0, 'g'], 'poivre2': [1, 'unite'], 'porc': [400.0, 'g'], 'boeuf': [100.0, 'g'], 'purée': [3.0, 'unite'], 'oignon': [1.0, 'unite'], 'orange2': [1, 'unite'], 'porto': [80.0, 'g'], 'lait': [100.0, 'g']}","{'poulet': [1.0, 'unite'], 'orange': [3.0, 'unite'], 'cannelle': [4.0, 'unite'], 'clous de girofle': [5.0, 'unite'], 'gingembre': [10.0, 'g'], 'poivre': [1, 'unite'], 'bouillon': [1.0, 'unite'], 'miel': [10.0, 'g'], 'ail': [1.0, 'unite'], 'gingembre2': [10.0, 'g'], 'poivre2': [1, 'unite'], 'porc': [400.0, 'g'], 'boeuf': [100.0, 'g'], 'purée': [3.0, 'unite'], 'oignon': [1.0, 'unite'], 'orange2': [1, 'unite'], 'porto': [80.0, 'g'], 'lait': [100.0, 'g']}",3193.0600000000004,798.2650000000001,1h28,4h26,2h39,88,266,159
678,https://www.marmiton.org/recettes/recette_rennes-de-noel-en-chamallow_529715.aspx,0.0,0.0,0.0,Rennes de Noël en chamallow,20 min,facile,bon marché,10.0,"['10 chamallows', ""10 M&M's cacahuète Mini rouge"", '100 g de chocolat au lait', '10 Bretzels mini', '50 g de chocolat blanc', '20 g de chocolat noir']","{'chamallows': [10.0, 'unite'], 'chocolat au lait': [100.0, 'g'], 'bretzel': [10.0, 'unite'], 'chocolat': [50.0, 'g'], 'chocolat2': [20.0, 'g']}","{'chamallows': [10.0, 'unite'], 'chocolat au lait': [100.0, 'g'], 'bretzel': [10.0, 'unite'], 'chocolat': [50.0, 'g'], 'chocolat2': [20.0, 'g']}",5586.5,558.65,1h2,3h6,1h51,62,186,111
679,https://www.marmiton.org/recettes/recette_galettes-de-tofu-aux-cacahuetes_19110.aspx,1.3,3.0,69.0,Galettes de tofu aux cacahuètes,20 min,très facile,bon marché,6.0,"['100 g de tofu nature', '100 g de cacahuètes', '100 g de fromage blanc battu 0 %', '1 oeuf (facultatif)', '1 cuillère à soupe de sauce soja', 'Poivre', 'Muscade']","{'tofu': [100.0, 'g'], 'cacahuètes': [100.0, 'g'], 'fromage blanc': [100.0, 'g'], 'oeuf': [1.0, 'unite'], 'soja': [10.0, 'g'], 'poivre': [1, 'unite']}","{'tofu': [100.0, 'g'], 'cacahuètes': [100.0, 'g'], 'fromage blanc': [100.0, 'g'], 'oeuf': [1.0, 'unite'], 'soja': [10.0, 'g'], 'poivre': [1, 'unite']}",858.3240000000001,143.054,15 min,47 min,28 min,15,47,28
680,https://www.marmiton.org/recettes/recette_galettes-bolognaise-avec-des-restes_59498.aspx,0.0,0.0,75.0,Galettes bolognaise (avec des restes),30 min,facile,bon marché,4.0,"['1 reste de purée (environ 200 g)', '1 reste de sauce bolognaise (environ 10 cl)', '1 reste de viande hachée cuite (environ 200 g)', ""1 jaune d'oeuf"", '3 cuillères à soupe de farine', ""3 cuillères à soupe d'huile"", 'Poivre', 'Sel']","{'purée': [1.0, 'unite'], 'bolognaise': [1.0, 'unite'], 'viande hachée': [1.0, 'unite'], 'oeuf': [1.0, 'unite'], 'farine': [3.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'purée': [1.0, 'unite'], 'bolognaise': [1.0, 'unite'], 'viande hachée': [1.0, 'unite'], 'oeuf': [1.0, 'unite'], 'farine': [3.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",2246.884,561.721,1h2,3h7,1h52,62,187,112
681,https://www.marmiton.org/recettes/recette_galette-aux-poireaux-et-jambon_222895.aspx,0.0,0.0,149.0,Galette aux poireaux et jambon,25 min,facile,bon marché,10.0,"['3 poireaux', '5 tranches de jambon blanc', '1 oignon', '3 oeufs', '20 cl de farine', 'Huile pour la cuisson']","{'poireau': [3.0, 'unite'], 'jambon blanc': [5.0, 'unite'], 'oignon': [1.0, 'unite'], 'oeuf': [3.0, 'unite'], 'farine': [200.0, 'g']}","{'poireau': [3.0, 'unite'], 'jambon blanc': [5.0, 'unite'], 'oignon': [1.0, 'unite'], 'oeuf': [3.0, 'unite'], 'farine': [200.0, 'g']}",1574.82,157.482,17 min,52 min,31 min,17,52,31
682,https://www.marmiton.org/recettes/recette_galettes-de-courgettes-aux-escargots_68691.aspx,0.0,0.0,11.0,Galettes de courgettes aux escargots,1h15,très facile,Coût moyen,4.0,"['2 courgettes', '2 oeufs', '3 cuillères à soupe de farine', '5 cl de crème fraîche', 'Poivre', 'Sel', '1 noix de beurre', '2 poireaux', '2 branches de céleri', '1 échalote', ""10 cl d'eau"", '10 cl de lait', '20 cl de crème fraîche', ""2 gousses d'ail"", '1/2 bouquet de persil']","{'courgette': [2.0, 'unite'], 'oeuf': [2.0, 'unite'], 'farine': [3.0, 'unite'], 'crème fraîche': [50.0, 'g'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'beurre': [1.0, 'unite'], 'poireau': [2.0, 'unite'], 'eau': [100.0, 'g'], 'lait': [100.0, 'g'], 'crème fraîche2': [200.0, 'g'], 'ail': [2.0, 'unite'], 'persil': [1, 'unite']}","{'courgette': [2.0, 'unite'], 'oeuf': [2.0, 'unite'], 'farine': [3.0, 'unite'], 'crème fraîche': [50.0, 'g'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'beurre': [1.0, 'unite'], 'poireau': [2.0, 'unite'], 'eau': [100.0, 'g'], 'lait': [100.0, 'g'], 'crème fraîche2': [200.0, 'g'], 'ail': [2.0, 'unite'], 'persil': [1, 'unite']}",2846.652,711.663,1h19,3h57,2h22,79,237,142
683,https://www.marmiton.org/recettes/recette_galette-de-millet-aux-poireaux_230724.aspx,5.0,2.0,41.0,Galette de millet aux poireaux,1 h,facile,bon marché,4.0,"['180 g de millet', '2 poireaux (environ 600g)', '125 g de fromage à raclette', 'Poivre', 'Sel', 'Muscade']","{'millet': [180.0, 'g'], 'poireau': [2.0, 'unite'], 'fromage à raclette': [125.0, 'g'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'millet': [180.0, 'g'], 'poireau': [2.0, 'unite'], 'fromage à raclette': [125.0, 'g'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",1241.254,310.3135,34 min,1h43,1h2,34,103,62
684,https://www.marmiton.org/recettes/recette_galettes-aux-carottes-et-mais_318795.aspx,5.0,1.0,54.0,Galettes aux carottes et maïs,1h10,facile,bon marché,4.0,"['5 carottes', '70 g de maïs (1/2 petite boite)', '1 oeuf', '3 cuillères à soupe de farine', '10 cl de crème fraîche liquide', '100 g de gruyère', '100 g de chapelure', '1 cuillère à café de paprika', '6 brins de persil émincés', ""3 cuillères à soupe d'huile de tournesol"", 'Poivre', 'Sel']","{'carotte': [5.0, 'unite'], 'maïs': [70.0, 'g'], 'oeuf': [1.0, 'unite'], 'farine': [3.0, 'unite'], 'crème fraîche': [100.0, 'g'], 'café': [10.0, 'g'], 'persil': [6.0, 'unite'], 'huile de tournesol': [3.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'carotte': [5.0, 'unite'], 'maïs': [70.0, 'g'], 'oeuf': [1.0, 'unite'], 'farine': [3.0, 'unite'], 'crème fraîche': [100.0, 'g'], 'café': [10.0, 'g'], 'persil': [6.0, 'unite'], 'huile de tournesol': [3.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",2566.1620000000003,641.5405000000001,1h11,3h33,2h8,71,213,128
685,https://www.marmiton.org/recettes/recette_galettes-de-viande-aux-raisins_30506.aspx,5.0,1.0,41.0,Galettes de viande aux raisins,30 min,très facile,bon marché,4.0,"['600 g de viande hachée (mélange porc et veau ou autre, selon vos gôuts)', ""2 jaunes d'oeuf"", '1 biscotte', '1 oignon finement haché', '1 bol de raisins secs jaunes', 'Poivre', 'Sel', 'Cannelle', ""Paprika (et autres selon l'envie)""]","{'viande hachée': [600.0, 'g'], 'oeuf': [2.0, 'unite'], 'biscotte': [1.0, 'unite'], 'oignon': [1.0, 'unite'], 'raisins secs': [1.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'cannelle': [1, 'unite'], 'sel2': [1, 'unite']}","{'viande hachée': [600.0, 'g'], 'oeuf': [2.0, 'unite'], 'biscotte': [1.0, 'unite'], 'oignon': [1.0, 'unite'], 'raisins secs': [1.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'cannelle': [1, 'unite'], 'sel2': [1, 'unite']}",2227.287,556.82175,1h1,3h5,1h51,61,185,111
686,https://www.marmiton.org/recettes/recette_galettes-de-veau-menthe-citron_164588.aspx,5.0,1.0,34.0,Galettes de veau menthe citron,30 min,très facile,bon marché,3.0,"['250 g de farce de veau', '20 feuilles de menthe fraîche', 'zeste de citron', '1 oignon moyen', '1 oeuf', '1 biscotte (ou chapelure)', 'Poivre', '1 noix de beurre']","{'farce': [250.0, 'g'], 'menthe': [20.0, 'unite'], 'citron': [1, 'unite'], 'oignon': [1.0, 'unite'], 'oeuf': [1.0, 'unite'], 'biscotte': [1.0, 'unite'], 'poivre': [1, 'unite'], 'beurre': [1.0, 'unite']}","{'farce': [250.0, 'g'], 'menthe': [20.0, 'unite'], 'citron': [1, 'unite'], 'oignon': [1.0, 'unite'], 'oeuf': [1.0, 'unite'], 'biscotte': [1.0, 'unite'], 'poivre': [1, 'unite'], 'beurre': [1.0, 'unite']}",807.344,269.11466666666666,29 min,1h29,53 min,29,89,53
687,https://www.marmiton.org/recettes/recette_galette-du-petit-chaperon-rouge_54929.aspx,0.0,0.0,85.0,Galette du Petit Chaperon Rouge,40 min,très facile,bon marché,8.0,"['250 g de beurre', '250 g de sucre', '400 g de farine', '1 sachet de levure', '1 sachet de sucre vanillé', '1 pincée de sel', '1 oeuf', ""1 jaune d'oeuf pour dorer la galette""]","{'beurre': [250.0, 'g'], 'sucre': [250.0, 'g'], 'farine': [400.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'sel': [1, 'g'], 'oeuf': [1.0, 'unite'], 'galette': [1.0, 'unite']}","{'beurre': [250.0, 'g'], 'sucre': [250.0, 'g'], 'farine': [400.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'sel': [1, 'g'], 'oeuf': [1.0, 'unite'], 'galette': [1.0, 'unite']}",4555.59,569.44875,1h3,3h9,1h53,63,189,113
688,https://www.marmiton.org/recettes/recette_une-creme-glacee-de-noel_49585.aspx,5.0,1.0,120.0,Une crème glacée de Noël,30 min,facile,Coût moyen,6.0,"['100 g de sucre fin', '25 cl de lait entier', '25 cl de crème fraîche', ""2 cuillères à café d'extrait de vanille"", '1 pincée de sel', ""1 poignée d'orange confites"", ""1 poignée de raisins secs marinés dans de l'armagnac"", ""20 g de pâtes d'amandes"", '1 pincée de cannelle']","{'sucre': [100.0, 'g'], 'lait entier': [250.0, 'g'], 'crème fraîche': [250.0, 'g'], 'extrait de vanille': [2.0, 'unite'], 'sel': [1, 'g'], 'orange': [30.0, 'g'], 'raisins secs': [30.0, 'g'], 'amandes': [20.0, 'g'], 'cannelle': [1, 'g']}","{'sucre': [100.0, 'g'], 'lait entier': [250.0, 'g'], 'crème fraîche': [250.0, 'g'], 'extrait de vanille': [2.0, 'unite'], 'sel': [1, 'g'], 'orange': [30.0, 'g'], 'raisins secs': [30.0, 'g'], 'amandes': [20.0, 'g'], 'cannelle': [1, 'g']}",1830.95,305.15833333333336,33 min,1h41,1h1,33,101,61
689,https://www.marmiton.org/recettes/recette_cake-de-noel-aux-marrons_222179.aspx,4.0,1.0,81.0,Cake de Noël aux marrons,1h10,facile,Coût moyen,8.0,"['3 oeufs', '1 citron', '125 g de sucre', '150 g de farine', '1 sachet de levure', '50 g de beurre', '15 cl de lait', ""2 cuillères à soupe de sirop d'érable"", '500 g de châtaigne en boîte ou en bocal + 2 ou 3 pour la décoration', '1 pomme', 'Décor en sucre']","{'oeuf': [3.0, 'unite'], 'citron': [1.0, 'unite'], 'sucre': [125.0, 'g'], 'farine': [150.0, 'g'], 'beurre': [50.0, 'g'], 'lait': [150.0, 'g'], 'pomme': [1.0, 'unite'], 'sucre2': [1, 'unite']}","{'oeuf': [3.0, 'unite'], 'citron': [1.0, 'unite'], 'sucre': [125.0, 'g'], 'farine': [150.0, 'g'], 'beurre': [50.0, 'g'], 'lait': [150.0, 'g'], 'pomme': [1.0, 'unite'], 'sucre2': [1, 'unite']}",1930.46,241.3075,26 min,1h20,48 min,26,80,48
690,https://www.marmiton.org/recettes/recette_fromage-de-noel_222173.aspx,4.0,1.0,238.0,Verrines de fromage de Noël,15 min,facile,bon marché,6.0,"['150 g de roquefort', '1/2 camembert', '50 g de beurre', '20 noix décortiquées', 'Pain de campagne grillé']","{'roquefort': [150.0, 'g'], 'camembert': [1, 'unite'], 'beurre': [50.0, 'g'], 'noix': [20.0, 'unite'], 'pain de campagne': [1, 'unite']}","{'roquefort': [150.0, 'g'], 'camembert': [1, 'unite'], 'beurre': [50.0, 'g'], 'noix': [20.0, 'unite'], 'pain de campagne': [1, 'unite']}",11572.3,1928.7166666666665,3h34,10h42,6h25,214,642,385
691,https://www.marmiton.org/recettes/recette_boules-de-noix-de-noel_42949.aspx,0.0,0.0,47.0,Boules de noix de Noel,1h05,très facile,bon marché,25.0,"['100 g de noix rapées (noix du noyer de France)', '100 g de sucre glace', '20 g de beurre', 'cuillère de café de café soluble', 'Sucre cristallisé']","{'noix': [100.0, 'g'], 'sucre glace': [100.0, 'g'], 'beurre': [20.0, 'g'], 'café': [1, 'unite'], 'sucre cristallisé': [1, 'unite']}","{'noix': [100.0, 'g'], 'sucre glace': [100.0, 'g'], 'beurre': [20.0, 'g'], 'café': [1, 'unite'], 'sucre cristallisé': [1, 'unite']}",1200.206,48.008239999999994,5 min,16 min,9 min,5,16,9
692,https://www.marmiton.org/recettes/recette_petites-galettes-au-cheddar-fondant_39282.aspx,4.5,8.0,242.0,Petites galettes au cheddar fondant,25 min,très facile,bon marché,4.0,"['250 g de farine', '20 cl de lait', '1 oeuf', '200 g de cheddar râpé ou en morceaux', '1 cuillère à café de sel', 'Poivre', 'Huile (pour la poêle)']","{'farine': [250.0, 'g'], 'lait': [200.0, 'g'], 'oeuf': [1.0, 'unite'], 'cheddar': [200.0, 'g'], 'café': [10.0, 'g'], 'poivre': [1, 'unite']}","{'farine': [250.0, 'g'], 'lait': [200.0, 'g'], 'oeuf': [1.0, 'unite'], 'cheddar': [200.0, 'g'], 'café': [10.0, 'g'], 'poivre': [1, 'unite']}",1940.7239999999997,485.1809999999999,53 min,2h41,1h37,53,161,97
694,https://www.marmiton.org/recettes/recette_galettes-bolognaise-avec-des-restes_59498.aspx,0.0,0.0,75.0,Galettes bolognaise (avec des restes),30 min,facile,bon marché,4.0,"['1 reste de purée (environ 200 g)', '1 reste de sauce bolognaise (environ 10 cl)', '1 reste de viande hachée cuite (environ 200 g)', ""1 jaune d'oeuf"", '3 cuillères à soupe de farine', ""3 cuillères à soupe d'huile"", 'Poivre', 'Sel']","{'purée': [1.0, 'unite'], 'bolognaise': [1.0, 'unite'], 'viande hachée': [1.0, 'unite'], 'oeuf': [1.0, 'unite'], 'farine': [3.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'purée': [1.0, 'unite'], 'bolognaise': [1.0, 'unite'], 'viande hachée': [1.0, 'unite'], 'oeuf': [1.0, 'unite'], 'farine': [3.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",2246.884,561.721,1h2,3h7,1h52,62,187,112
